,justice,justiceName,majVotes,direction,minVotes,decisionDirection,majority,caseId,term,partyWinning,precedentAlteration,vote,issueArea
59380,100,HABlackmun,5,1,3,1,2,1991-074,1991,1,0,5,3
59381,102,WHRehnquist,5,1,3,1,2,1991-074,1991,1,0,1,3
59382,103,JPStevens,5,2,3,1,1,1991-074,1991,1,0,2,3
59383,104,SDOConnor,5,2,3,1,1,1991-074,1991,1,0,2,3
59384,105,AScalia,5,1,3,1,2,1991-074,1991,1,0,4,3
59385,106,AMKennedy,5,1,3,1,2,1991-074,1991,1,0,3,3
59386,107,DHSouter,5,2,3,1,1,1991-074,1991,1,0,2,3
59387,108,CThomas,5,0,3,1,0,1991-074,1991,1,0,0,3
59388,95,BRWhite,7,2,2,2,2,1991-075,1991,1,0,1,12
59389,100,HABlackmun,7,2,2,2,2,1991-075,1991,1,0,1,12
59390,102,WHRehnquist,7,2,2,2,2,1991-075,1991,1,0,1,12
59391,103,JPStevens,7,2,2,2,2,1991-075,1991,1,0,1,12
59392,104,SDOConnor,7,1,2,2,1,1991-075,1991,1,0,2,12
59393,105,AScalia,7,2,2,2,2,1991-075,1991,1,0,4,12
59394,106,AMKennedy,7,2,2,2,2,1991-075,1991,1,0,1,12
59395,107,DHSouter,7,2,2,2,2,1991-075,1991,1,0,4,12
59396,108,CThomas,7,1,2,2,1,1991-075,1991,1,0,2,12
59397,95,BRWhite,6,2,3,2,2,1991-076,1991,0,0,1,8
59398,100,HABlackmun,6,2,3,2,2,1991-076,1991,0,0,1,8
59399,102,WHRehnquist,6,1,3,2,1,1991-076,1991,0,0,2,8
59400,103,JPStevens,6,2,3,2,2,1991-076,1991,0,0,1,8
59401,104,SDOConnor,6,2,3,2,2,1991-076,1991,0,0,3,8
59402,105,AScalia,6,1,3,2,1,1991-076,1991,0,0,2,8
59403,106,AMKennedy,6,2,3,2,2,1991-076,1991,0,0,4,8
59404,107,DHSouter,6,2,3,2,2,1991-076,1991,0,0,1,8
59405,108,CThomas,6,1,3,2,1,1991-076,1991,0,0,2,8
59406,95,BRWhite,8,2,1,1,1,1991-077,1991,1,1,2,8
59407,100,HABlackmun,8,1,1,1,2,1991-077,1991,1,1,1,8
59408,102,WHRehnquist,8,1,1,1,2,1991-077,1991,1,1,1,8
59409,103,JPStevens,8,1,1,1,2,1991-077,1991,1,1,1,8
59410,104,SDOConnor,8,1,1,1,2,1991-077,1991,1,1,1,8
59411,105,AScalia,8,1,1,1,2,1991-077,1991,1,1,4,8
59412,106,AMKennedy,8,1,1,1,2,1991-077,1991,1,1,1,8
59413,107,DHSouter,8,1,1,1,2,1991-077,1991,1,1,1,8
59414,108,CThomas,8,1,1,1,2,1991-077,1991,1,1,1,8
59415,95,BRWhite,8,1,1,1,2,1991-078,1991,1,0,1,8
59416,100,HABlackmun,8,1,1,1,2,1991-078,1991,1,0,1,8
59417,102,WHRehnquist,8,2,1,1,1,1991-078,1991,1,0,2,8
59418,103,JPStevens,8,1,1,1,2,1991-078,1991,1,0,1,8
59419,104,SDOConnor,8,1,1,1,2,1991-078,1991,1,0,1,8
59420,105,AScalia,8,1,1,1,2,1991-078,1991,1,0,1,8
59421,106,AMKennedy,8,1,1,1,2,1991-078,1991,1,0,1,8
59422,107,DHSouter,8,1,1,1,2,1991-078,1991,1,0,1,8
59423,108,CThomas,8,1,1,1,2,1991-078,1991,1,0,1,8
59424,95,BRWhite,7,1,2,1,2,1991-079,1991,1,0,1,8
59425,100,HABlackmun,7,2,2,1,1,1991-079,1991,1,0,2,8
59426,102,WHRehnquist,7,2,2,1,1,1991-079,1991,1,0,2,8
59427,103,JPStevens,7,1,2,1,2,1991-079,1991,1,0,1,8
59428,104,SDOConnor,7,1,2,1,2,1991-079,1991,1,0,1,8
59429,105,AScalia,7,1,2,1,2,1991-079,1991,1,0,1,8
59430,106,AMKennedy,7,1,2,1,2,1991-079,1991,1,0,1,8
59431,107,DHSouter,7,1,2,1,2,1991-079,1991,1,0,1,8
59432,108,CThomas,7,1,2,1,2,1991-079,1991,1,0,1,8
59433,95,BRWhite,5,2,3,2,2,1991-080,1991,0,0,1,10
59434,100,HABlackmun,5,1,3,2,1,1991-080,1991,0,0,2,10
59435,102,WHRehnquist,5,1,3,2,1,1991-080,1991,0,0,2,10
59436,103,JPStevens,5,1,3,2,1,1991-080,1991,0,0,2,10
59437,104,SDOConnor,5,2,3,2,2,1991-080,1991,0,0,1,10
59438,105,AScalia,5,2,3,2,2,1991-080,1991,0,0,1,10
59439,106,AMKennedy,5,2,3,2,2,1991-080,1991,0,0,1,10
59440,107,DHSouter,5,0,3,2,0,1991-080,1991,0,0,0,10
59441,108,CThomas,5,2,3,2,2,1991-080,1991,0,0,1,10
59442,95,BRWhite,6,1,3,1,2,1991-081,1991,0,0,1,2
59443,100,HABlackmun,6,2,3,1,1,1991-081,1991,0,0,2,2
59444,102,WHRehnquist,6,1,3,1,2,1991-081,1991,0,0,1,2
59445,103,JPStevens,6,2,3,1,1,1991-081,1991,0,0,2,2
59446,104,SDOConnor,6,1,3,1,2,1991-081,1991,0,0,1,2
59447,105,AScalia,6,1,3,1,2,1991-081,1991,0,0,1,2
59448,106,AMKennedy,6,2,3,1,1,1991-081,1991,0,0,2,2
59449,107,DHSouter,6,1,3,1,2,1991-081,1991,0,0,1,2
59450,108,CThomas,6,1,3,1,2,1991-081,1991,0,0,1,2
59451,95,BRWhite,6,2,3,2,2,1991-082,1991,0,0,1,8
59452,100,HABlackmun,6,2,3,2,2,1991-082,1991,0,0,1,8
59453,102,WHRehnquist,6,2,3,2,2,1991-082,1991,0,0,1,8
59454,103,JPStevens,6,2,3,2,2,1991-082,1991,0,0,1,8
59455,104,SDOConnor,6,1,3,2,1,1991-082,1991,0,0,2,8
59456,105,AScalia,6,1,3,2,1,1991-082,1991,0,0,2,8
59457,106,AMKennedy,6,2,3,2,2,1991-082,1991,0,0,1,8
59458,107,DHSouter,6,2,3,2,2,1991-082,1991,0,0,1,8
59459,108,CThomas,6,1,3,2,1,1991-082,1991,0,0,2,8
59460,95,BRWhite,5,2,4,1,1,1991-083,1991,0,0,2,12
59461,100,HABlackmun,5,2,4,1,1,1991-083,1991,0,0,2,12
59462,102,WHRehnquist,5,1,4,1,2,1991-083,1991,0,0,1,12
59463,103,JPStevens,5,2,4,1,1,1991-083,1991,0,0,2,12
59464,104,SDOConnor,5,1,4,1,2,1991-083,1991,0,0,1,12
59465,105,AScalia,5,1,4,1,2,1991-083,1991,0,0,4,12
59466,106,AMKennedy,5,2,4,1,1,1991-083,1991,0,0,2,12
59467,107,DHSouter,5,1,4,1,2,1991-083,1991,0,0,5,12
59468,108,CThomas,5,1,4,1,2,1991-083,1991,0,0,4,12
59469,95,BRWhite,5,1,4,2,1,1991-084,1991,1,0,2,1
59470,100,HABlackmun,5,2,4,2,2,1991-084,1991,1,0,4,1
59471,102,WHRehnquist,5,1,4,2,1,1991-084,1991,1,0,2,1
59472,103,JPStevens,5,2,4,2,2,1991-084,1991,1,0,4,1
59473,104,SDOConnor,5,2,4,2,2,1991-084,1991,1,0,3,1
59474,105,AScalia,5,1,4,2,1,1991-084,1991,1,0,2,1
59475,106,AMKennedy,5,2,4,2,2,1991-084,1991,1,0,1,1
59476,107,DHSouter,5,2,4,2,2,1991-084,1991,1,0,1,1
59477,108,CThomas,5,1,4,2,1,1991-084,1991,1,0,2,1
59478,95,BRWhite,6,1,3,1,2,1991-085,1991,1,0,1,9
59479,100,HABlackmun,6,2,3,1,1,1991-085,1991,1,0,2,9
59480,102,WHRehnquist,6,1,3,1,2,1991-085,1991,1,0,1,9
59481,103,JPStevens,6,2,3,1,1,1991-085,1991,1,0,2,9
59482,104,SDOConnor,6,2,3,1,1,1991-085,1991,1,0,2,9
59483,105,AScalia,6,1,3,1,2,1991-085,1991,1,0,1,9
59484,106,AMKennedy,6,1,3,1,2,1991-085,1991,1,0,3,9
59485,107,DHSouter,6,1,3,1,2,1991-085,1991,1,0,3,9
59486,108,CThomas,6,1,3,1,2,1991-085,1991,1,0,1,9
59487,95,BRWhite,9,2,0,2,2,1991-086,1991,0,0,1,9
59488,100,HABlackmun,9,2,0,2,2,1991-086,1991,0,0,1,9
59489,102,WHRehnquist,9,2,0,2,2,1991-086,1991,0,0,1,9
59490,103,JPStevens,9,2,0,2,2,1991-086,1991,0,0,1,9
59491,104,SDOConnor,9,2,0,2,2,1991-086,1991,0,0,1,9
59492,105,AScalia,9,2,0,2,2,1991-086,1991,0,0,1,9
59493,106,AMKennedy,9,2,0,2,2,1991-086,1991,0,0,1,9
59494,107,DHSouter,9,2,0,2,2,1991-086,1991,0,0,1,9
59495,108,CThomas,9,2,0,2,2,1991-086,1991,0,0,1,9
59496,95,BRWhite,6,2,3,2,2,1991-087,1991,1,0,1,8
59497,100,HABlackmun,6,2,3,2,2,1991-087,1991,1,0,1,8
59498,102,WHRehnquist,6,1,3,2,1,1991-087,1991,1,0,2,8
59499,103,JPStevens,6,2,3,2,2,1991-087,1991,1,0,1,8
59500,104,SDOConnor,6,1,3,2,1,1991-087,1991,1,0,2,8
59501,105,AScalia,6,2,3,2,2,1991-087,1991,1,0,3,8
59502,106,AMKennedy,6,2,3,2,2,1991-087,1991,1,0,1,8
59503,107,DHSouter,6,2,3,2,2,1991-087,1991,1,0,1,8
59504,108,CThomas,6,1,3,2,1,1991-087,1991,1,0,2,8
59505,95,BRWhite,9,2,0,2,2,1991-088,1991,0,0,1,9
59506,100,HABlackmun,9,2,0,2,2,1991-088,1991,0,0,1,9
59507,102,WHRehnquist,9,2,0,2,2,1991-088,1991,0,0,1,9
59508,103,JPStevens,9,2,0,2,2,1991-088,1991,0,0,1,9
59509,104,SDOConnor,9,2,0,2,2,1991-088,1991,0,0,1,9
59510,105,AScalia,9,2,0,2,2,1991-088,1991,0,0,1,9
59511,106,AMKennedy,9,2,0,2,2,1991-088,1991,0,0,1,9
59512,107,DHSouter,9,2,0,2,2,1991-088,1991,0,0,1,9
59513,108,CThomas,9,2,0,2,2,1991-088,1991,0,0,1,9
59514,95,BRWhite,6,1,3,1,2,1991-089,1991,1,0,1,1
59515,100,HABlackmun,6,2,3,1,1,1991-089,1991,1,0,2,1
59516,102,WHRehnquist,6,1,3,1,2,1991-089,1991,1,0,1,1
59517,103,JPStevens,6,2,3,1,1,1991-089,1991,1,0,2,1
59518,104,SDOConnor,6,2,3,1,1,1991-089,1991,1,0,2,1
59519,105,AScalia,6,1,3,1,2,1991-089,1991,1,0,1,1
59520,106,AMKennedy,6,1,3,1,2,1991-089,1991,1,0,1,1
59521,107,DHSouter,6,1,3,1,2,1991-089,1991,1,0,1,1
59522,108,CThomas,6,1,3,1,2,1991-089,1991,1,0,1,1
59523,95,BRWhite,9,2,0,2,2,1991-090,1991,1,0,1,2
59524,100,HABlackmun,9,2,0,2,2,1991-090,1991,1,0,4,2
59525,102,WHRehnquist,9,2,0,2,2,1991-090,1991,1,0,1,2
59526,103,JPStevens,9,2,0,2,2,1991-090,1991,1,0,4,2
59527,104,SDOConnor,9,2,0,2,2,1991-090,1991,1,0,1,2
59528,105,AScalia,9,2,0,2,2,1991-090,1991,1,0,1,2
59529,106,AMKennedy,9,2,0,2,2,1991-090,1991,1,0,1,2
59530,107,DHSouter,9,2,0,2,2,1991-090,1991,1,0,1,2
59531,108,CThomas,9,2,0,2,2,1991-090,1991,1,0,4,2
59532,95,BRWhite,6,2,3,2,2,1991-091,1991,1,0,1,1
59533,100,HABlackmun,6,2,3,2,2,1991-091,1991,1,0,1,1
59534,102,WHRehnquist,6,1,3,2,1,1991-091,1991,1,0,2,1
59535,103,JPStevens,6,2,3,2,2,1991-091,1991,1,0,1,1
59536,104,SDOConnor,6,2,3,2,2,1991-091,1991,1,0,1,1
59537,105,AScalia,6,1,3,2,1,1991-091,1991,1,0,2,1
59538,106,AMKennedy,6,2,3,2,2,1991-091,1991,1,0,1,1
59539,107,DHSouter,6,2,3,2,2,1991-091,1991,1,0,1,1
59540,108,CThomas,6,1,3,2,1,1991-091,1991,1,0,2,1
59541,95,BRWhite,9,2,0,2,2,1991-092,1991,0,0,1,8
59542,100,HABlackmun,9,2,0,2,2,1991-092,1991,0,0,1,8
59543,102,WHRehnquist,9,2,0,2,2,1991-092,1991,0,0,1,8
59544,103,JPStevens,9,2,0,2,2,1991-092,1991,0,0,1,8
59545,104,SDOConnor,9,2,0,2,2,1991-092,1991,0,0,1,8
59546,105,AScalia,9,2,0,2,2,1991-092,1991,0,0,1,8
59547,106,AMKennedy,9,2,0,2,2,1991-092,1991,0,0,1,8
59548,107,DHSouter,9,2,0,2,2,1991-092,1991,0,0,1,8
59549,108,CThomas,9,2,0,2,2,1991-092,1991,0,0,1,8
59550,95,BRWhite,5,1,4,1,2,1991-093,1991,1,0,1,8
59551,100,HABlackmun,5,2,4,1,1,1991-093,1991,1,0,2,8
59552,102,WHRehnquist,5,2,4,1,1,1991-093,1991,1,0,2,8
59553,103,JPStevens,5,1,4,1,2,1991-093,1991,1,0,1,8
59554,104,SDOConnor,5,2,4,1,1,1991-093,1991,1,0,2,8
59555,105,AScalia,5,1,4,1,2,1991-093,1991,1,0,1,8
59556,106,AMKennedy,5,1,4,1,2,1991-093,1991,1,0,1,8
59557,107,DHSouter,5,1,4,1,2,1991-093,1991,1,0,1,8
59558,108,CThomas,5,2,4,1,1,1991-093,1991,1,0,2,8
59559,95,BRWhite,8,2,1,2,2,1991-094,1991,0,0,1,8
59560,100,HABlackmun,8,2,1,2,2,1991-094,1991,0,0,1,8
59561,102,WHRehnquist,8,2,1,2,2,1991-094,1991,0,0,1,8
59562,103,JPStevens,8,1,1,2,1,1991-094,1991,0,0,2,8
59563,104,SDOConnor,8,2,1,2,2,1991-094,1991,0,0,1,8
59564,105,AScalia,8,2,1,2,2,1991-094,1991,0,0,1,8
59565,106,AMKennedy,8,2,1,2,2,1991-094,1991,0,0,1,8
59566,107,DHSouter,8,2,1,2,2,1991-094,1991,0,0,1,8
59567,108,CThomas,8,2,1,2,2,1991-094,1991,0,0,4,8
59568,95,BRWhite,7,2,2,2,2,1991-095,1991,1,0,1,2
59569,100,HABlackmun,7,2,2,2,2,1991-095,1991,1,0,1,2
59570,102,WHRehnquist,7,2,2,2,2,1991-095,1991,1,0,3,2
59571,103,JPStevens,7,2,2,2,2,1991-095,1991,1,0,1,2
59572,104,SDOConnor,7,1,2,2,1,1991-095,1991,1,0,2,2
59573,105,AScalia,7,1,2,2,1,1991-095,1991,1,0,2,2
59574,106,AMKennedy,7,2,2,2,2,1991-095,1991,1,0,1,2
59575,107,DHSouter,7,2,2,2,2,1991-095,1991,1,0,1,2
59576,108,CThomas,7,2,2,2,2,1991-095,1991,1,0,4,2
59577,95,BRWhite,7,1,2,1,2,1991-096,1991,1,0,1,8
59578,100,HABlackmun,7,2,2,1,1,1991-096,1991,1,0,2,8
59579,102,WHRehnquist,7,2,2,1,1,1991-096,1991,1,0,2,8
59580,103,JPStevens,7,1,2,1,2,1991-096,1991,1,0,1,8
59581,104,SDOConnor,7,1,2,1,2,1991-096,1991,1,0,1,8
59582,105,AScalia,7,1,2,1,2,1991-096,1991,1,0,1,8
59583,106,AMKennedy,7,1,2,1,2,1991-096,1991,1,0,1,8
59584,107,DHSouter,7,1,2,1,2,1991-096,1991,1,0,1,8
59585,108,CThomas,7,1,2,1,2,1991-096,1991,1,0,1,8
59586,95,BRWhite,5,1,4,1,2,1991-097,1991,0,0,1,8
59587,100,HABlackmun,5,2,4,1,1,1991-097,1991,0,0,2,8
59588,102,WHRehnquist,5,1,4,1,2,1991-097,1991,0,0,1,8
59589,103,JPStevens,5,2,4,1,1,1991-097,1991,0,0,2,8
59590,104,SDOConnor,5,1,4,1,2,1991-097,1991,0,0,1,8
59591,105,AScalia,5,1,4,1,2,1991-097,1991,0,0,1,8
59592,106,AMKennedy,5,1,4,1,2,1991-097,1991,0,0,3,8
59593,107,DHSouter,5,2,4,1,1,1991-097,1991,0,0,2,8
59594,108,CThomas,5,2,4,1,1,1991-097,1991,0,0,2,8
59595,95,BRWhite,5,1,4,2,1,1991-098,1991,0,0,2,3
59596,100,HABlackmun,5,2,4,2,2,1991-098,1991,0,0,1,3
59597,102,WHRehnquist,5,1,4,2,1,1991-098,1991,0,0,2,3
59598,103,JPStevens,5,2,4,2,2,1991-098,1991,0,0,1,3
59599,104,SDOConnor,5,2,4,2,2,1991-098,1991,0,0,1,3
59600,105,AScalia,5,1,4,2,1,1991-098,1991,0,0,2,3
59601,106,AMKennedy,5,2,4,2,2,1991-098,1991,0,0,1,3
59602,107,DHSouter,5,2,4,2,2,1991-098,1991,0,0,1,3
59603,108,CThomas,5,1,4,2,1,1991-098,1991,0,0,2,3
59604,95,BRWhite,6,2,3,1,1,1991-099,1991,1,0,2,10
59605,100,HABlackmun,6,2,3,1,1,1991-099,1991,1,0,2,10
59606,102,WHRehnquist,6,1,3,1,2,1991-099,1991,1,0,1,10
59607,103,JPStevens,6,2,3,1,1,1991-099,1991,1,0,2,10
59608,104,SDOConnor,6,1,3,1,2,1991-099,1991,1,0,1,10
59609,105,AScalia,6,1,3,1,2,1991-099,1991,1,0,1,10
59610,106,AMKennedy,6,1,3,1,2,1991-099,1991,1,0,1,10
59611,107,DHSouter,6,1,3,1,2,1991-099,1991,1,0,1,10
59612,108,CThomas,6,1,3,1,2,1991-099,1991,1,0,1,10
59613,95,BRWhite,6,2,3,2,2,1991-100,1991,1,0,1,8
59614,100,HABlackmun,6,1,3,2,1,1991-100,1991,1,0,2,8
59615,102,WHRehnquist,6,1,3,2,1,1991-100,1991,1,0,2,8
59616,103,JPStevens,6,2,3,2,2,1991-100,1991,1,0,1,8
59617,104,SDOConnor,6,2,3,2,2,1991-100,1991,1,0,3,8
59618,105,AScalia,6,2,3,2,2,1991-100,1991,1,0,1,8
59619,106,AMKennedy,6,1,3,2,1,1991-100,1991,1,0,2,8
59620,107,DHSouter,6,2,3,2,2,1991-100,1991,1,0,1,8
59621,108,CThomas,6,2,3,2,2,1991-100,1991,1,0,1,8
59622,95,BRWhite,5,2,4,2,2,1991-101,1991,1,0,1,9
59623,100,HABlackmun,5,2,4,2,2,1991-101,1991,1,0,1,9
59624,102,WHRehnquist,5,1,4,2,1,1991-101,1991,1,0,2,9
59625,103,JPStevens,5,2,4,2,2,1991-101,1991,1,0,1,9
59626,104,SDOConnor,5,1,4,2,1,1991-101,1991,1,0,2,9
59627,105,AScalia,5,1,4,2,1,1991-101,1991,1,0,2,9
59628,106,AMKennedy,5,1,4,2,1,1991-101,1991,1,0,2,9
59629,107,DHSouter,5,2,4,2,2,1991-101,1991,1,0,1,9
59630,108,CThomas,5,2,4,2,2,1991-101,1991,1,0,1,9
59631,95,BRWhite,9,1,0,1,2,1991-102,1991,1,0,4,1
59632,100,HABlackmun,9,1,0,1,2,1991-102,1991,1,0,4,1
59633,102,WHRehnquist,9,1,0,1,2,1991-102,1991,1,0,1,1
59634,103,JPStevens,9,1,0,1,2,1991-102,1991,1,0,4,1
59635,104,SDOConnor,9,1,0,1,2,1991-102,1991,1,0,4,1
59636,105,AScalia,9,1,0,1,2,1991-102,1991,1,0,1,1
59637,106,AMKennedy,9,1,0,1,2,1991-102,1991,1,0,4,1
59638,107,DHSouter,9,1,0,1,2,1991-102,1991,1,0,4,1
59639,108,CThomas,9,1,0,1,2,1991-102,1991,1,0,5,1
59640,95,BRWhite,8,1,1,1,2,1991-103,1991,1,0,1,1
59641,100,HABlackmun,8,1,1,1,2,1991-103,1991,1,0,3,1
59642,102,WHRehnquist,8,1,1,1,2,1991-103,1991,1,0,1,1
59643,103,JPStevens,8,2,1,1,1,1991-103,1991,1,0,2,1
59644,104,SDOConnor,8,1,1,1,2,1991-103,1991,1,0,1,1
59645,105,AScalia,8,1,1,1,2,1991-103,1991,1,0,1,1
59646,106,AMKennedy,8,1,1,1,2,1991-103,1991,1,0,1,1
59647,107,DHSouter,8,1,1,1,2,1991-103,1991,1,0,1,1
59648,108,CThomas,8,1,1,1,2,1991-103,1991,1,0,1,1
59649,95,BRWhite,9,1,0,1,2,1991-104,1991,0,0,1,1
59650,100,HABlackmun,9,1,0,1,2,1991-104,1991,0,0,4,1
59651,102,WHRehnquist,9,1,0,1,2,1991-104,1991,0,0,1,1
59652,103,JPStevens,9,1,0,1,2,1991-104,1991,0,0,4,1
59653,104,SDOConnor,9,1,0,1,2,1991-104,1991,0,0,4,1
59654,105,AScalia,9,1,0,1,2,1991-104,1991,0,0,1,1
59655,106,AMKennedy,9,1,0,1,2,1991-104,1991,0,0,1,1
59656,107,DHSouter,9,1,0,1,2,1991-104,1991,0,0,1,1
59657,108,CThomas,9,1,0,1,2,1991-104,1991,0,0,1,1
59658,95,BRWhite,9,2,0,2,2,1991-105,1991,1,0,4,3
59659,100,HABlackmun,9,2,0,2,2,1991-105,1991,1,0,4,3
59660,102,WHRehnquist,9,2,0,2,2,1991-105,1991,1,0,1,3
59661,103,JPStevens,9,2,0,2,2,1991-105,1991,1,0,4,3
59662,104,SDOConnor,9,2,0,2,2,1991-105,1991,1,0,4,3
59663,105,AScalia,9,2,0,2,2,1991-105,1991,1,0,1,3
59664,106,AMKennedy,9,2,0,2,2,1991-105,1991,1,0,1,3
59665,107,DHSouter,9,2,0,2,2,1991-105,1991,1,0,1,3
59666,108,CThomas,9,2,0,2,2,1991-105,1991,1,0,1,3
59667,95,BRWhite,7,1,2,1,2,1991-106,1991,0,0,1,4
59668,100,HABlackmun,7,2,2,1,1,1991-106,1991,0,0,2,4
59669,102,WHRehnquist,7,1,2,1,2,1991-106,1991,0,0,1,4
59670,103,JPStevens,7,2,2,1,1,1991-106,1991,0,0,2,4
59671,104,SDOConnor,7,1,2,1,2,1991-106,1991,0,0,4,4
59672,105,AScalia,7,1,2,1,2,1991-106,1991,0,0,1,4
59673,106,AMKennedy,7,1,2,1,2,1991-106,1991,0,0,1,4
59674,107,DHSouter,7,1,2,1,2,1991-106,1991,0,0,4,4
59675,108,CThomas,7,1,2,1,2,1991-106,1991,0,0,1,4
59676,95,BRWhite,6,1,3,1,2,1991-107,1991,0,0,1,8
59677,100,HABlackmun,6,2,3,1,1,1991-107,1991,0,0,2,8
59678,102,WHRehnquist,6,1,3,1,2,1991-107,1991,0,0,1,8
59679,103,JPStevens,6,2,3,1,1,1991-107,1991,0,0,2,8
59680,104,SDOConnor,6,2,3,1,1,1991-107,1991,0,0,2,8
59681,105,AScalia,6,1,3,1,2,1991-107,1991,0,0,1,8
59682,106,AMKennedy,6,1,3,1,2,1991-107,1991,0,0,1,8
59683,107,DHSouter,6,1,3,1,2,1991-107,1991,0,0,1,8
59684,108,CThomas,6,1,3,1,2,1991-107,1991,0,0,1,8
59685,95,BRWhite,7,1,2,1,2,1991-108,1991,1,0,1,10
59686,100,HABlackmun,7,1,2,1,2,1991-108,1991,1,0,4,10
59687,102,WHRehnquist,7,1,2,1,2,1991-108,1991,1,0,1,10
59688,103,JPStevens,7,1,2,1,2,1991-108,1991,1,0,1,10
59689,104,SDOConnor,7,1,2,1,2,1991-108,1991,1,0,1,10
59690,105,AScalia,7,2,2,1,1,1991-108,1991,1,0,2,10
59691,106,AMKennedy,7,1,2,1,2,1991-108,1991,1,0,4,10
59692,107,DHSouter,7,1,2,1,2,1991-108,1991,1,0,4,10
59693,108,CThomas,7,2,2,1,1,1991-108,1991,1,0,2,10
59694,95,BRWhite,6,1,3,1,2,1991-109,1991,1,0,1,6
59695,100,HABlackmun,6,2,3,1,1,1991-109,1991,1,0,2,6
59696,102,WHRehnquist,6,1,3,1,2,1991-109,1991,1,0,1,6
59697,103,JPStevens,6,2,3,1,1,1991-109,1991,1,0,2,6
59698,104,SDOConnor,6,2,3,1,1,1991-109,1991,1,0,2,6
59699,105,AScalia,6,1,3,1,2,1991-109,1991,1,0,1,6
59700,106,AMKennedy,6,1,3,1,2,1991-109,1991,1,0,1,6
59701,107,DHSouter,6,1,3,1,2,1991-109,1991,1,0,1,6
59702,108,CThomas,6,1,3,1,2,1991-109,1991,1,0,1,6
59703,95,BRWhite,5,1,4,2,1,1991-110,1991,0,0,2,3
59704,100,HABlackmun,5,2,4,2,2,1991-110,1991,0,0,3,3
59705,102,WHRehnquist,5,1,4,2,1,1991-110,1991,0,0,2,3
59706,103,JPStevens,5,2,4,2,2,1991-110,1991,0,0,3,3
59707,104,SDOConnor,5,2,4,2,2,1991-110,1991,0,0,3,3
59708,105,AScalia,5,1,4,2,1,1991-110,1991,0,0,2,3
59709,106,AMKennedy,5,2,4,2,2,1991-110,1991,0,0,1,3
59710,107,DHSouter,5,2,4,2,2,1991-110,1991,0,0,3,3
59711,108,CThomas,5,1,4,2,1,1991-110,1991,0,0,2,3
59712,95,BRWhite,5,2,4,2,2,1991-111,1991,1,0,1,1
59713,100,HABlackmun,5,2,4,2,2,1991-111,1991,1,0,1,1
59714,102,WHRehnquist,5,1,4,2,1,1991-111,1991,1,0,2,1
59715,103,JPStevens,5,2,4,2,2,1991-111,1991,1,0,1,1
59716,104,SDOConnor,5,1,4,2,1,1991-111,1991,1,0,2,1
59717,105,AScalia,5,1,4,2,1,1991-111,1991,1,0,2,1
59718,106,AMKennedy,5,2,4,2,2,1991-111,1991,1,0,1,1
59719,107,DHSouter,5,2,4,2,2,1991-111,1991,1,0,1,1
59720,108,CThomas,5,1,4,2,1,1991-111,1991,1,0,2,1
59721,95,BRWhite,6,1,3,1,2,1991-112,1991,0,0,1,3
59722,100,HABlackmun,6,2,3,1,1,1991-112,1991,0,0,2,3
59723,102,WHRehnquist,6,1,3,1,2,1991-112,1991,0,0,1,3
59724,103,JPStevens,6,2,3,1,1,1991-112,1991,0,0,2,3
59725,104,SDOConnor,6,1,3,1,2,1991-112,1991,0,0,3,3
59726,105,AScalia,6,1,3,1,2,1991-112,1991,0,0,1,3
59727,106,AMKennedy,6,1,3,1,2,1991-112,1991,0,0,4,3
59728,107,DHSouter,6,2,3,1,1,1991-112,1991,0,0,2,3
59729,108,CThomas,6,1,3,1,2,1991-112,1991,0,0,1,3
59730,95,BRWhite,8,2,1,2,2,1991-113,1991,1,0,1,2
59731,100,HABlackmun,8,2,1,2,2,1991-113,1991,1,0,1,2
59732,102,WHRehnquist,8,2,1,2,2,1991-113,1991,1,0,1,2
59733,103,JPStevens,8,2,1,2,2,1991-113,1991,1,0,1,2
59734,104,SDOConnor,8,2,1,2,2,1991-113,1991,1,0,3,2
59735,105,AScalia,8,1,1,2,1,1991-113,1991,1,0,2,2
59736,106,AMKennedy,8,2,1,2,2,1991-113,1991,1,0,1,2
59737,107,DHSouter,8,2,1,2,2,1991-113,1991,1,0,1,2
59738,108,CThomas,8,2,1,2,2,1991-113,1991,1,0,3,2
59739,95,BRWhite,9,1,0,1,2,1991-114,1991,0,0,1,8
59740,100,HABlackmun,9,1,0,1,2,1991-114,1991,0,0,1,8
59741,102,WHRehnquist,9,1,0,1,2,1991-114,1991,0,0,1,8
59742,103,JPStevens,9,1,0,1,2,1991-114,1991,0,0,4,8
59743,104,SDOConnor,9,1,0,1,2,1991-114,1991,0,0,1,8
59744,105,AScalia,9,1,0,1,2,1991-114,1991,0,0,3,8
59745,106,AMKennedy,9,1,0,1,2,1991-114,1991,0,0,1,8
59746,107,DHSouter,9,1,0,1,2,1991-114,1991,0,0,1,8
59747,108,CThomas,9,1,0,1,2,1991-114,1991,0,0,4,8
59748,95,BRWhite,9,1,0,1,2,1991-115,1991,1,0,1,9
59749,100,HABlackmun,9,1,0,1,2,1991-115,1991,1,0,4,9
59750,102,WHRehnquist,9,1,0,1,2,1991-115,1991,1,0,1,9
59751,103,JPStevens,9,1,0,1,2,1991-115,1991,1,0,4,9
59752,104,SDOConnor,9,1,0,1,2,1991-115,1991,1,0,1,9
